OSEBuildingID,BuildingType,PrimaryPropertyType,Address,Neighborhood,Latitude,Longitude,ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ENERGYSTARScore,SteamUse(kBtu),Electricity(kWh),NaturalGas(therms),TotalGHGEmissions,TotalGHGEmissions_log,GFA_per_floor,Parking_ratio,Building_age_squared,Is_old_building,Size_floors,Age_size,Age_floors,GFA_sqrt,Floors_squared,Neighborhood_mean,Neighborhood_std,PrimaryPropertyType_mean,PrimaryPropertyType_std
27184.0,NonResidential,Mixed Use Property,1050 w nickerson/1050 w Ewing st.,MAGNOLIA / QUEEN ANNE,47.65532,-122.37133,"Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,18400.0,Other,16200.0,73.0,0.0,138408.2969,16995.02344,93.55,4.549128795104466,18799.990600004698,0.0,3025,1,75200.0,2068000.0,110.0,193.90719429665316,4.0,3.935323358003718,1.285361666288839,4.02240740070352,1.4535352529774157
21424.0,NonResidential,Worship Facility,180 Denny Way,MAGNOLIA / QUEEN ANNE,47.61876,-122.3534,Worship Facility,Worship Facility,23241.0,Parking,11745.0,66.0,0.0,118247.2031,3357.51001,20.64,3.074543453978281,7746.997417667527,0.0,49,0,69723.0,162687.0,21.0,152.44999180059014,9.0,3.935323358003718,1.285361666288839,3.3694042071465256,0.9190492773121226
25217.0,SPS-District K-12,K-12 School,5000 S.W. Spokane St.,SOUTHWEST,47.57269,-122.3783225,K-12 School,K-12 School,51410.0,Parking,11745.0,87.0,0.0,252658.5,11068.36426,64.79,4.186467851097906,51409.94859005141,0.0,2916,1,51410.0,2776140.0,54.0,226.73773395709856,1.0,4.034133919996902,1.2680730037486931,4.017308587795052,1.0064545144201091
521.0,NonResidential,Small- and Mid-Sized Office,501 N 34th Street,LAKE UNION,47.64963,-122.35158,Office,Office,90000.0,Parking,11745.0,84.0,0.0,1142361.5,0.0,27.17,3.338257581888281,22499.994375001406,0.4058666666621571,256,0,360000.0,1440000.0,64.0,300.0,16.0,4.1935172859006355,1.3505221170910435,3.297269669658814,0.9073490338149458
749.0,NonResidential,Large Office,2601 Fourth Avenue,DOWNTOWN,47.61732,-122.34791,"Office, Parking",Office,126648.0,Parking,23913.0,65.0,0.0,2390311.5,11876.84473,119.93,4.795211865797184,18749.997656250296,0.15753333333228312,1681,0,1200000.0,6150000.0,328.0,387.2983346207417,64.0,4.33905242153749,1.3718571608439065,4.929536101732507,0.8692448643013228
508.0,NonResidential,Other,601 N 34th St,LAKE UNION,47.64942,-122.35024,"Office, Parking, Retail Store",Parking,156312.0,Office,95742.6500000001,73.0,0.0,3376817.5,0.0,80.32,4.398391988760146,93417.3021942326,0.3161708034186512,225,0,840756.0,4203780.0,45.0,529.3883262785457,9.0,4.1935172859006355,1.3505221170910435,4.282175547469136,1.3053288873026805
26821.0,SPS-District K-12,K-12 School,144 NE 54th St,Northwest,47.66828,-122.3266,K-12 School,K-12 School,51026.0,Parking,11745.0,89.0,0.0,281414.4063,4429.087402,30.22,3.441058915087286,17119.994293335236,0.0,8281,1,154080.0,4673760.0,273.0,226.62744758744472,9.0,4.1275601043771974,1.0359249851739103,4.017308587795052,1.0064545144201091
49701.7,NonResidential,Small- and Mid-Sized Office,1424 11th Ave,EAST,47.61371,-122.31774,"Multifamily Housing, Office, Parking, Restaurant, Retail Store",Office,25927.0,Parking,5834.0,73.0,0.0,378709.0938,10545.37012,65.01,4.189806245700679,7574.598485080302,0.0,49,0,189365.0,265111.0,35.0,194.60986614249546,25.0,4.224068175692096,1.3596665755260893,3.297269669658814,0.9073490338149458
27598.0,NonResidential,Worship Facility,11700 1st Ave. NE,NORTHWEST,47.707374,-122.32824,Worship Facility,Worship Facility,24955.0,Parking,11745.0,47.0,0.0,93788.39844,3697.970215,21.87,3.12982600803469,24954.975045024956,0.0,196,0,24955.0,349370.0,14.0,157.97151641989134,1.0,3.974065390603938,1.308375369217394,3.3694042071465256,0.9190492773121226
27142.0,NonResidential,K-12 School,803 Terry,EAST,47.60745,-122.32542,K-12 School,K-12 School,14317.0,Parking,11745.0,14.0,0.0,154882.7031,6529.689941,38.36,3.6727500721840527,6949.998262500434,0.0,10816,1,111200.0,2891200.0,416.0,166.73332000533065,16.0,4.224068175692096,1.3596665755260893,4.017308587795052,1.0064545144201091
29788.0,NonResidential,Small- and Mid-Sized Office,220 West Mercer Street,MAGNOLIA / QUEEN ANNE,47.62495,-122.36036,Office,Office,54015.0,Parking,11745.0,75.0,0.0,885111.6875,0.0,21.05,3.093312601892855,10802.997839400432,0.0,1156,0,270075.0,1836510.0,170.0,232.41127339266484,25.0,3.935323358003718,1.285361666288839,3.297269669658814,0.9073490338149458
428.0,NonResidential,Other,120 Lenora,DOWNTOWN,47.61252,-122.34351,Other,Other,146689.0,Parking,11745.0,73.0,0.0,4231237.0,0.0,100.65,4.621535540074356,16124.998656250113,0.19638242893955357,961,0,2322000.0,5998500.0,372.0,439.8863489584554,144.0,4.33905242153749,1.3718571608439065,4.282175547469136,1.3053288873026805
26933.0,Nonresidential COS,Other,104 17th Ave South,CENTRAL,47.60133,-122.31088,"Other - Education, Performing Arts, Social/Meeting Hall",Performing Arts,24600.0,Social/Meeting Hall,4625.0,73.0,0.0,169077.4063,18964.09961,104.74,4.660983250807304,7012.730995756335,0.0,10609,1,63114.600000000006,2166934.6,309.0,145.04551009941673,9.0,3.835734022555626,1.1782890369252899,4.282175547469136,1.3053288873026805
24758.0,NonResidential,Self-Storage Facility,1120 12th Ave,CENTRAL,47.61234,-122.31628,"Parking, Self-Storage Facility",Self-Storage Facility,21018.0,Parking,3230.0,73.0,0.0,61659.141209,2.199999809,3.5705,1.5195508068830703,24247.97575202425,0.0,2916,1,24248.0,1309392.0,54.0,155.71769327857385,1.0,3.835734022555626,1.1782890369252899,2.7568626089865815,1.033288695351429
794.0,NonResidential,Warehouse,703 S Fidalgo St,GREATER DUWAMISH,47.54923,-122.32446,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,56900.0,Parking,11745.0,14.0,0.0,572056.3125,0.0,13.61,2.681706225762608,115619.88438011563,0.0,2500,0,115620.0,5781000.0,50.0,340.02941049268077,1.0,3.5021939623231493,1.2671561408877454,3.105404464515096,1.1998106393931918
24593.0,NonResidential,Self-Storage Facility,2400 1st Ave S,GREATER DUWAMISH,47.58168,-122.33369,Self-Storage Facility,Self-Storage Facility,25821.0,Parking,11745.0,73.0,0.0,61659.141209,0.0,3.5705,1.5195508068830703,12910.493544753226,0.0,8281,1,51642.0,2349711.0,182.0,160.68914089010497,4.0,3.5021939623231493,1.2671561408877454,2.7568626089865815,1.033288695351429
21266.0,NonResidential,Small- and Mid-Sized Office,2030 First Avenue,DOWNTOWN,47.61185,-122.3434,"Office, Retail Store",Office,37853.0,Retail Store,12495.0,97.0,0.0,369945.9063,0.0,8.8,2.2823823856765264,12715.995761334745,0.0,9604,1,114444.0,3738504.0,294.0,195.31512998229297,9.0,4.33905242153749,1.3718571608439065,3.297269669658814,0.9073490338149458
801.0,NonResidential,Other,2670 NE 49th Street,NORTHEAST,47.66478,-122.29804,"Non-Refrigerated Warehouse, Other, Parking, Retail Store",Parking,232685.0,Retail Store,63419.0,73.0,0.0,2246068.0,12519.37891,119.92,4.795129169911258,60232.989961168336,0.24517982943944028,196,0,2168388.0,5059572.0,84.0,601.1638711699165,36.0,4.011790676637696,1.2673379379504515,4.282175547469136,1.3053288873026805
364.0,NonResidential,Large Office,4333 Brooklyn Ave,NORTHEAST,47.66072,-122.31466,Office,Office,339005.65000000026,Parking,11745.0,77.0,0.0,6551398.275000007,0.0,198.34,5.29501190953931,32118.47533184934,0.0,2025,0,4978444.372500029,17994377.250000045,560.2500000000019,632.3567426698327,155.00250000000108,4.011790676637696,1.2673379379504515,4.929536101732507,0.8692448643013228
803.0,NonResidential,Small- and Mid-Sized Office,200 SW Michigan,Delridge,47.54103,-122.33766,Office,Office,81526.0,Parking,11745.0,14.0,0.0,5454295.0,6851.318359,166.13,5.1187719527008335,28375.32387489204,0.0,7569,1,255378.0,7405962.0,261.0,291.76360293909175,9.0,4.1838605809942955,0.8120165526224793,3.297269669658814,0.9073490338149458
25907.0,NonResidential,Other,1920 Dexter Ave N,MAGNOLIA / QUEEN ANNE,47.63644,-122.34218,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,22960.0,Parking,11745.0,73.0,0.0,158947.0,17246.55469,95.38,4.568298711212186,7653.330782223073,0.0,3025,1,68880.0,1262800.0,165.0,151.5255753990065,9.0,3.935323358003718,1.285361666288839,4.282175547469136,1.3053288873026805
323.0,NonResidential,Small- and Mid-Sized Office,200 Cedar Street,DOWNTOWN,47.61703,-122.35012,"Office, Parking",Office,62108.0,Parking,17570.0,57.0,0.0,1256184.75,7212.97998,68.19,4.23685634351072,19415.495146126214,0.23826324328193632,1225,0,310648.0,2718170.0,140.0,278.67902683912183,16.0,4.33905242153749,1.3718571608439065,3.297269669658814,0.9073490338149458
21005.0,NonResidential,Small- and Mid-Sized Office,4000 aurora ave n,LAKE UNION,47.6557,-122.34682,Office,Office,21436.0,Parking,11745.0,95.0,0.0,156712.7031,0.0,3.73,1.5539252025038417,10717.994641002679,0.0,3364,1,42872.0,1243288.0,116.0,146.41038214552955,4.0,4.1935172859006355,1.3505221170910435,3.297269669658814,0.9073490338149458
682.0,NonResidential,Other,2629 SW Andover Street,DELRIDGE,47.56797,-122.36711,"Other - Recreation, Parking, Swimming Pool",Other - Recreation,50000.0,Parking,11527.0,73.0,0.0,1075838.875,53587.26172,310.19,5.740403658111847,22920.992359669213,0.16763375652360088,225,0,206289.0,1031445.0,45.0,262.2270008980769,9.0,3.9847199175552697,1.240497105330465,4.282175547469136,1.3053288873026805
26115.0,NonResidential,Mixed Use Property,500 E Pike St,EAST,47.61426,-122.3253,"Fitness Center/Health Club/Gym, Office, Other, Other - Utility, Restaurant, Retail Store",Fitness Center/Health Club/Gym,14317.0,Office,5872.0,73.0,0.0,315680.3125,15849.53027,91.69,4.529260591887741,12237.993881003058,0.0,8464,1,48952.0,2251792.0,184.0,156.44807445283564,4.0,4.224068175692096,1.3596665755260893,4.02240740070352,1.4535352529774157
123.65,NonResidential,K-12 School,700 18th Ave. E.,EAST,47.62548,-122.30828,K-12 School,K-12 School,67743.0,Parking,11745.0,34.0,0.0,392082.5938,13090.93066,78.85,4.380149874661021,22580.99247300251,0.0,8649,1,203229.0,6300099.0,279.0,260.27485472092764,9.0,4.224068175692096,1.3596665755260893,4.017308587795052,1.0064545144201091
33527.0,NonResidential,University,2310 S LANE ST,CENTRAL,47.59677,-122.30172,College/University,College/University,67750.0,Parking,11745.0,73.0,0.0,625200.0,14108.0293,89.8,4.508659285607248,57467.942532057474,0.0,49,0,57468.0,402276.0,7.0,239.72484226712925,1.0,3.835734022555626,1.1782890369252899,4.929560682783722,1.2201842518102026
715.0,NonResidential,Large Office,71 Columbia Street,DOWNTOWN,47.60247,-122.33621,"Office, Retail Store",Office,80400.0,Retail Store,16080.0,86.0,0.0,1047485.313,13727.78027,97.82,4.593300013417604,18759.996873333854,0.0,11236,1,675360.0,11931360.0,636.0,335.4996274215517,36.0,4.33905242153749,1.3718571608439065,4.929536101732507,0.8692448643013228
24778.0,NonResidential,Warehouse,5055 E Marginal Way S,GREATER DUWAMISH,47.55608,-122.3388,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,22752.0,Parking,11745.0,73.0,0.0,61659.141209,0.0,3.5705,1.5195508068830703,24616.97538302462,0.0,7056,1,24617.0,2067828.0,84.0,156.8980560746372,1.0,3.5021939623231493,1.2671561408877454,3.105404464515096,1.1998106393931918
26726.0,NonResidential,Mixed Use Property,501 South Jackson St.,DOWNTOWN,47.599,-122.32717,"Office, Other, Retail Store",Office,14317.0,Other,10800.0,73.0,0.0,287517.3125,0.0,6.84,2.0592388343623163,7493.330835556388,0.0,12100,1,67440.0,2472800.0,330.0,149.9333185119305,9.0,4.33905242153749,1.3718571608439065,4.02240740070352,1.4535352529774157
543.0,NonResidential,Distribution Center,6701-6795 E. Marginal Way S.,GREATER DUWAMISH,47.54187,-122.32714,"Distribution Center, Parking",Distribution Center,124423.0,Parking,583.3999999999996,62.0,0.0,335860.8125,43188.04688,237.36,5.473782135878778,124471.87552812448,0.0,2401,0,124472.0,6099128.0,49.0,352.8058956423489,1.0,3.5021939623231493,1.2671561408877454,3.3102624225812476,1.205387221548688
179.0,NonResidential,Small- and Mid-Sized Office,3800 S Othello St,GREATER DUWAMISH,47.53827,-122.2884125,"Office, Other",Office,25765.0,Other,25000.0,73.0,0.0,1046112.813,6840.320313,61.21,4.130515758526928,54764.94523505477,0.0,3364,1,54765.0,3176370.0,58.0,234.01922997907673,1.0,3.5021939623231493,1.2671561408877454,3.297269669658814,0.9073490338149458
26834.0,NonResidential,Mixed Use Property,525 MAYNARD AVE S,DOWNTOWN,47.59769,-122.32537,"Multifamily Housing, Retail Store, Social/Meeting Hall",Multifamily Housing,14317.0,Retail Store,5280.0,73.0,0.0,120181.3984,3373.97998,20.78,3.0809921175048145,7012.730995756335,0.0,11449,1,63114.600000000006,2251087.4,321.0,145.04551009941673,9.0,4.33905242153749,1.3718571608439065,4.02240740070352,1.4535352529774157
21879.0,NonResidential,Senior Care Community,13333 GREENWOOD AVE N,NORTHWEST,47.707374,-122.35642,Senior Care Community,Senior Care Community,51298.0,Parking,11745.0,85.0,0.0,613894.125,35609.70703,203.73,5.321692037864487,25648.98717550641,0.0,3844,1,102596.0,3180476.0,124.0,226.49061790723252,4.0,3.974065390603938,1.308375369217394,5.164982346452764,0.927964657415081
27008.0,SPS-District K-12,K-12 School,4530 46th Ave. N.E.,NORTHEAST,47.6622,-122.2884125,K-12 School,K-12 School,57247.0,Parking,11745.0,94.0,0.0,195086.9063,14897.53809,83.76,4.4398237334000985,27471.486264256866,0.0,7744,1,109886.0,4834984.0,176.0,234.39923208065338,4.0,4.011790676637696,1.2673379379504515,4.017308587795052,1.0064545144201091
741.0,NonResidential,Large Office,1000 Dexter Avenue North,MAGNOLIA / QUEEN ANNE,47.62817,-122.34212,"Office, Other, Parking",Office,98781.0,Other,8634.0,57.0,0.0,2010315.75,0.0,47.82,3.888140064964814,22104.795579040885,0.0,324,0,552620.0,1989432.0,90.0,332.45150022221287,25.0,3.935323358003718,1.285361666288839,4.929536101732507,0.8692448643013228
26150.0,SPS-District K-12,K-12 School,3800 S.W. Findlay,SOUTHWEST,47.55257,-122.3783225,K-12 School,K-12 School,39929.0,Parking,11745.0,82.0,0.0,312166.1875,7486.066895,47.18,3.874943997186725,19964.49001775499,0.0,2704,1,79858.0,2076308.0,104.0,199.82242116439286,4.0,4.034133919996902,1.2680730037486931,4.017308587795052,1.0064545144201091
21397.0,NonResidential,Retail Store,520-530 Westlake Ave. North,LAKE UNION,47.62399,-122.33804,Retail Store,Retail Store,45271.0,Parking,11745.0,57.0,0.0,336123.5,14069.10059,82.72,4.427477897577799,22635.48868225566,0.0,2704,1,90542.0,2354092.0,104.0,212.76982868818595,4.0,4.1935172859006355,1.3505221170910435,3.744426120780442,1.2589650944883464
20916.0,NonResidential,Small- and Mid-Sized Office,123 N. 79th St.,NORTHWEST,47.68602,-122.35674,Office,Office,23100.0,Parking,11745.0,97.0,0.0,61659.141209,5908.160156,32.63,3.515418525752178,21038.178961821042,0.0,3136,1,21038.2,1178139.2,56.0,145.04551009941673,1.0,3.974065390603938,1.308375369217394,3.297269669658814,0.9073490338149458
24240.0,NonResidential,Other,4427 CALIFORNIA AVE SW,SOUTHWEST,47.56398,-122.3783225,Other,Other,31332.0,Parking,11745.0,73.0,0.0,1047282.5,0.0,24.91,3.2546289945740186,31331.968668031335,0.0,9216,1,31332.0,3007872.0,96.0,177.00847437340394,1.0,4.034133919996902,1.2680730037486931,4.282175547469136,1.3053288873026805
451.0,NonResidential,Distribution Center,660 S. Othello St.,GREATER DUWAMISH,47.53764,-122.3232,Distribution Center,Distribution Center,118733.0,Parking,11745.0,97.0,0.0,227129.2969,7.638800144,5.44,1.8625285401162623,119660.88033911967,0.0,3136,1,119661.0,6701016.0,56.0,345.920511100455,1.0,3.5021939623231493,1.2671561408877454,3.3102624225812476,1.205387221548688
20241.0,NonResidential,Other,1305 n.e. 45th  #101,NORTHEAST,47.66097,-122.3139,"Multifamily Housing, Other - Entertainment/Public Assembly",Other - Entertainment/Public Assembly,25096.0,Multifamily Housing,4540.0,73.0,0.0,201829.2969,0.0,4.8,1.7578579175523736,9878.663373778874,0.0,9025,1,88908.0,2815420.0,285.0,172.15109642404255,9.0,4.011790676637696,1.2673379379504515,4.282175547469136,1.3053288873026805
23672.0,NonResidential,Small- and Mid-Sized Office,2324 Eastlake Ave E,LAKE UNION,47.6404,-122.32553,"Office, Parking",Office,34160.0,Parking,19650.0,73.0,0.0,738711.3125,0.0,17.57,2.9215473753646144,14357.996410500897,0.38142498954622117,900,0,229728.0,1722960.0,120.0,239.649744418808,16.0,4.1935172859006355,1.3505221170910435,3.297269669658814,0.9073490338149458
24589.0,NonResidential,Warehouse,2710 1st Ave S,GREATER DUWAMISH,47.57941,-122.3336,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,15000.0,Office,5400.0,69.0,0.0,70653.60156,1974.869629,12.17,2.5779415157551897,10519.094740452629,0.0,8100,1,42076.4,1893438.0,180.0,145.04551009941673,4.0,3.5021939623231493,1.2671561408877454,3.105404464515096,1.1998106393931918
23022.0,Nonresidential COS,Other,10510 5th Ave NE,NORTH,47.70541,-122.32232,Other - Recreation,Other - Recreation,30498.0,Parking,11745.0,73.0,0.0,312492.9063,13698.37012,80.19,4.396792086874355,30497.9695020305,0.0,121,0,30498.0,335478.0,11.0,174.63676588851501,1.0,3.599443475627612,1.2975374912774322,4.282175547469136,1.3053288873026805
24720.0,NonResidential,Small- and Mid-Sized Office,1743 1st Ave S,GREATER DUWAMISH,47.58686,-122.33469,Office,Office,22580.0,Parking,11745.0,90.0,0.0,251990.5938,687.9299927,9.65,2.365559892155434,22579.97742002258,0.0,7921,1,22580.0,2009620.0,89.0,150.2664300500947,1.0,3.5021939623231493,1.2671561408877454,3.297269669658814,0.9073490338149458
797.0,NonResidential,Distribution Center,303 S River Street,GREATER DUWAMISH,47.54326,-122.33134,Distribution Center,Distribution Center,71718.0,Parking,11745.0,97.0,0.0,61659.141209,0.0,3.5705,1.5195508068830703,71717.92828207172,0.0,2209,0,71718.0,3370746.0,47.0,267.80216578661197,1.0,3.5021939623231493,1.2671561408877454,3.3102624225812476,1.205387221548688
24514.0,NonResidential,Supermarket / Grocery Store,10002 AURORA AVE N,NORTHWEST,47.70224,-122.34409,Supermarket/Grocery Store,Supermarket/Grocery Store,45155.0,Parking,11745.0,14.0,0.0,1243978.25,24297.25586,158.63,5.072858637276387,45154.95484504516,0.0,900,0,45155.0,1354650.0,30.0,212.49705880317498,1.0,3.974065390603938,1.308375369217394,5.101079265288282,1.0380693811258503
851.0,NonResidential,University,2120 S JACKSON ST,CENTRAL,47.5997,-122.30364,College/University,College/University,114000.0,Parking,11745.0,73.0,0.0,1858679.75,12332.63867,109.71,4.706914169871375,28499.99287500178,0.0,1764,0,456000.0,4788000.0,168.0,337.63886032268266,16.0,3.835734022555626,1.1782890369252899,4.929560682783722,1.2201842518102026
49701.7,NonResidential,Residence Hall,1315 NE Campus Parkway,NORTHEAST,47.65599,-122.31385,"Residence Hall/Dormitory, Supermarket/Grocery Store",Residence Hall/Dormitory,188118.0,Supermarket/Grocery Store,7000.0,72.0,0.0,1738490.25,28358.87891,191.97,5.262534736408265,27465.567504918927,0.0,49,0,1345813.0,1345813.0,49.0,438.4734883661725,49.0,4.011790676637696,1.2673379379504515,4.119649028487958,1.2451946653722543
49701.7,Nonresidential COS,Other,8729 15th Ave NW,BALLARD,47.6933,-122.37717,Prison/Incarceration,Prison/Incarceration,14317.0,Parking,11745.0,73.0,0.0,118183.7969,3801.799805,23.0,3.1780538303479458,21038.178961821042,0.0,49,0,21038.2,147267.4,7.0,145.04551009941673,1.0,3.912910514987732,1.2339019117506258,4.282175547469136,1.3053288873026805
49699.0,NonResidential,Warehouse,10020 Martin Luther King Jr Way S,SOUTHEAST,47.537451,-122.2884125,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,293707.0,Parking,11745.0,97.0,0.0,422506.9063,1025.999756,15.5,2.803360380906535,22849.98857500571,0.0,784,0,91400.0,1279600.0,56.0,213.7755832643195,4.0,3.8364002036202964,1.1819283182974878,3.105404464515096,1.1998106393931918
24531.0,NonResidential,Warehouse,7951 Second Avenue South,GREATER DUWAMISH,47.537451,-122.333,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,32040.0,Parking,11745.0,14.0,0.0,472220.1875,5749.330078,41.77,3.755836922238817,31999.968000032004,0.0,2500,0,32000.0,1600000.0,50.0,178.88543819998318,1.0,3.5021939623231493,1.2671561408877454,3.105404464515096,1.1998106393931918
